t,h_GR,h_model
1.6399099774943735e+02,9.4088311922991430e-01,9.4088311922991430e-01
1.6404101025256315e+02,9.4003313814365141e-01,9.4003313814365141e-01
1.6409102275568893e+02,9.3917727891463321e-01,9.3917727891463321e-01
1.6414103525881472e+02,9.3831554689465213e-01,9.3831554689465213e-01
1.6419104776194050e+02,9.3744794747222449e-01,9.3744794747222449e-01
1.6424106026506627e+02,9.3657448607255589e-01,9.3657448607255589e-01
1.6429107276819207e+02,9.3569516815750797e-01,9.3569516815750797e-01
1.6434108527131784e+02,9.3480999922556374e-01,9.3480999922556374e-01
1.6439109777444361e+02,9.3391898481179336e-01,9.3391898481179336e-01
1.6444111027756941e+02,9.3302213048781868e-01,9.3302213048781868e-01
1.6449112278069518e+02,9.3211944186178208e-01,9.3211944186178208e-01
1.6454113528382095e+02,9.3121092457830457e-01,9.3121092457830457e-01
1.6459114778694675e+02,9.3029658431845630e-01,9.3029658431845630e-01
1.6464116029007252e+02,9.2937642679972066e-01,9.2937642679972066e-01
1.6469117279319832e+02,9.2845045777595503e-01,9.2845045777595503e-01
1.6474118529632409e+02,9.2751868303735763e-01,9.2751868303735763e-01
1.6479119779944986e+02,9.2658110841043029e-01,9.2658110841043029e-01
1.6484121030257566e+02,9.2563773975794250e-01,9.2563773975794250e-01
1.6489122280570143e+02,9.2468858297889434e-01,9.2468858297889434e-01
1.6494123530882720e+02,9.2373364400847979e-01,9.2373364400847979e-01
1.6499124781195300e+02,9.2277292881804895e-01,9.2277292881804895e-01
1.6504126031507877e+02,9.2180644341507412e-01,9.2180644341507412e-01
1.6509127281820457e+02,9.2083419384310439e-01,9.2083419384310439e-01
1.6514128532133034e+02,9.1985618618173814e-01,9.1985618618173814e-01
1.6519129782445611e+02,9.1887242654657664e-01,9.1887242654657664e-01
1.6524131032758191e+02,9.1788292108918978e-01,9.1788292108918978e-01
1.6529132283070768e+02,9.1688767599707688e-01,9.1688767599707688e-01
1.6534133533383346e+02,9.1588669749362794e-01,9.1588669749362794e-01
1.6539134783695926e+02,9.1487999183808433e-01,9.1487999183808433e-01
1.6544136034008503e+02,9.1386756532550040e-01,9.1386756532550040e-01
1.6549137284321080e+02,9.1284942428670357e-01,9.1284942428670357e-01
1.6554138534633660e+02,9.1182557508825424e-01,9.1182557508825424e-01
1.6559139784946237e+02,9.1079602413240934e-01,9.1079602413240934e-01
1.6564141035258817e+02,9.0976077785707465e-01,9.0976077785707465e-01
1.6569142285571394e+02,9.0871984273577455e-01,9.0871984273577455e-01
1.6574143535883971e+02,9.0767322527760363e-01,9.0767322527760363e-01
1.6579144786196551e+02,9.0662093202718963e-01,9.0662093202718963e-01
1.6584146036509128e+02,9.0556296956465132e-01,9.0556296956465132e-01
1.6589147286821705e+02,9.0449934450555813e-01,9.0449934450555813e-01
1.6594148537134285e+02,9.0343006350088828e-01,9.0343006350088828e-01
1.6599149787446862e+02,9.0235513323698735e-01,9.0235513323698735e-01
1.6604151037759439e+02,9.0127456043552645e-01,9.0127456043552645e-01
1.6609152288072019e+02,9.0018835185345925e-01,9.0018835185345925e-01
1.6614153538384596e+02,8.9909651428298387e-01,8.9909651428298387e-01
1.6619154788697176e+02,8.9799905455149176e-01,8.9799905455149176e-01
1.6624156039009753e+02,8.9689597952153588e-01,8.9689597952153588e-01
1.6629157289322330e+02,8.9578729609077912e-01,8.9578729609077912e-01
1.6634158539634910e+02,8.9467301119195530e-01,8.9467301119195530e-01
1.6639159789947487e+02,8.9355313179282481e-01,8.9355313179282481e-01
1.6644161040260065e+02,8.9242766489613123e-01,8.9242766489613123e-01
1.6649162290572644e+02,8.9129661753955747e-01,8.9129661753955747e-01
1.6654163540885222e+02,8.9015999679568147e-01,8.9015999679568147e-01
1.6659164791197801e+02,8.8901780977193179e-01,8.8901780977193179e-01
1.6664166041510379e+02,8.8787006361054577e-01,8.8787006361054577e-01
1.6669167291822956e+02,8.8671676548852141e-01,8.8671676548852141e-01
1.6674168542135536e+02,8.8555792261757105e-01,8.8555792261757105e-01
1.6679169792448113e+02,8.8439354224408417e-01,8.8439354224408417e-01
1.6684171042760690e+02,8.8322363164907336e-01,8.8322363164907336e-01
1.6689172293073270e+02,8.8204819814813351e-01,8.8204819814813351e-01
1.6694173543385847e+02,8.8086724909139480e-01,8.8086724909139480e-01
1.6699174793698424e+02,8.7968079186347670e-01,8.7968079186347670e-01
1.6704176044011004e+02,8.7848883388344223e-01,8.7848883388344223e-01
1.6709177294323581e+02,8.7729138260475104e-01,8.7729138260475104e-01
1.6714178544636161e+02,8.7608844551521237e-01,8.7608844551521237e-01
1.6719179794948738e+02,8.7488003013694138e-01,8.7488003013694138e-01
1.6724181045261315e+02,8.7366614402630804e-01,8.7366614402630804e-01
1.6729182295573895e+02,8.7244679477388865e-01,8.7244679477388865e-01
1.6734183545886472e+02,8.7122199000442679e-01,8.7122199000442679e-01
1.6739184796199049e+02,8.6999173737677604e-01,8.6999173737677604e-01
1.6744186046511629e+02,8.6875604458385758e-01,8.6875604458385758e-01
1.6749187296824206e+02,8.6751491935261027e-01,8.6751491935261027e-01
1.6754188547136786e+02,8.6626836944394181e-01,8.6626836944394181e-01
1.6759189797449363e+02,8.6501640265268454e-01,8.6501640265268454e-01
1.6764191047761940e+02,8.6375902680753824e-01,8.6375902680753824e-01
1.6769192298074520e+02,8.6249624977102846e-01,8.6249624977102846e-01
1.6774193548387098e+02,8.6122807943945712e-01,8.6122807943945712e-01
1.6779194798699675e+02,8.5995452374284909e-01,8.5995452374284909e-01
1.6784196049012255e+02,8.5867559064490206e-01,8.5867559064490206e-01
1.6789197299324832e+02,8.5739128814294441e-01,8.5739128814294441e-01
1.6794198549637409e+02,8.5610162426787695e-01,8.5610162426787695e-01
1.6799199799949989e+02,8.5480660708412615e-01,8.5480660708412615e-01
1.6804201050262566e+02,8.5350624468959380e-01,8.5350624468959380e-01
1.6809202300575146e+02,8.5220054521560462e-01,8.5220054521560462e-01
1.6814203550887723e+02,8.5088951682686098e-01,8.5088951682686098e-01
1.6819204801200300e+02,8.4957316772138169e-01,8.4957316772138169e-01
1.6824206051512880e+02,8.4825150613045930e-01,8.4825150613045930e-01
1.6829207301825457e+02,8.4692454031860831e-01,8.4692454031860831e-01
1.6834208552138034e+02,8.4559227858350883e-01,8.4559227858350883e-01
1.6839209802450614e+02,8.4425472925595457e-01,8.4425472925595457e-01
1.6844211052763191e+02,8.4291190069980870e-01,8.4291190069980870e-01
1.6849212303075771e+02,8.4156380131194219e-01,8.4156380131194219e-01
1.6854213553388348e+02,8.4021043952218621e-01,8.4021043952218621e-01
1.6859214803700925e+02,8.3885182379327861e-01,8.3885182379327861e-01
1.6864216054013505e+02,8.3748796262080927e-01,8.3748796262080927e-01
1.6869217304326082e+02,8.3611886453317275e-01,8.3611886453317275e-01
1.6874218554638659e+02,8.3474453809150484e-01,8.3474453809150484e-01
1.6879219804951239e+02,8.3336499188963764e-01,8.3336499188963764e-01
1.6884221055263816e+02,8.3198023455404513e-01,8.3198023455404513e-01
1.6889222305576394e+02,8.3059027474378500e-01,8.3059027474378500e-01
1.6894223555888973e+02,8.2919512115044403e-01,8.2919512115044403e-01
1.6899224806201551e+02,8.2779478249809191e-01,8.2779478249809191e-01
1.6904226056514131e+02,8.2638926754321740e-01,8.2638926754321740e-01
1.6909227306826708e+02,8.2497858507467825e-01,8.2497858507467825e-01
1.6914228557139285e+02,8.2356274391364548e-01,8.2356274391364548e-01
1.6919229807451865e+02,8.2214175291354674e-01,8.2214175291354674e-01
1.6924231057764442e+02,8.2071562096001638e-01,8.2071562096001638e-01
1.6929232308077019e+02,8.1928435697083002e-01,8.1928435697083002e-01
1.6934233558389599e+02,8.1784796989585706e-01,8.1784796989585706e-01
1.6939234808702176e+02,8.1640646871700462e-01,8.1640646871700462e-01
1.6944236059014756e+02,8.1495986244815566e-01,8.1495986244815566e-01
1.6949237309327333e+02,8.1350816013511695e-01,8.1350816013511695e-01
1.6954238559639910e+02,8.1205137085556156e-01,8.1205137085556156e-01
1.6959239809952490e+02,8.1058950371897198e-01,8.1058950371897198e-01
1.6964241060265067e+02,8.0912256786658288e-01,8.0912256786658288e-01
1.6969242310577644e+02,8.0765057247132466e-01,8.0765057247132466e-01
1.6974243560890224e+02,8.0617352673776421e-01,8.0617352673776421e-01
1.6979244811202801e+02,8.0469143990205350e-01,8.0469143990205350e-01
1.6984246061515378e+02,8.0320432123186025e-01,8.0320432123186025e-01
1.6989247311827958e+02,8.0171218002632028e-01,8.0171218002632028e-01
1.6994248562140535e+02,8.0021502561597835e-01,8.0021502561597835e-01
1.6999249812453115e+02,7.9871286736272362e-01,7.9871286736272362e-01
1.7004251062765692e+02,7.9720571465973655e-01,7.9720571465973655e-01
1.7009252313078269e+02,7.9569357693142806e-01,7.9569357693142806e-01
1.7014253563390849e+02,7.9417646363338135e-01,7.9417646363338135e-01
1.7019254813703427e+02,7.9265438425229229e-01,7.9265438425229229e-01
1.7024256064016004e+02,7.9112734830591036e-01,7.9112734830591036e-01
1.7029257314328584e+02,7.8959536534297781e-01,7.8959536534297781e-01
1.7034258564641161e+02,7.8805844494317590e-01,7.8805844494317590e-01
1.7039259814953741e+02,7.8651659671705221e-01,7.8651659671705221e-01
1.7044261065266318e+02,7.8496983030597667e-01,7.8496983030597667e-01
1.7049262315578895e+02,7.8341815538206860e-01,7.8341815538206860e-01
1.7054263565891475e+02,7.8186158164814201e-01,7.8186158164814201e-01
1.7059264816204052e+02,7.8030011883764383e-01,7.8030011883764383e-01
1.7064266066516629e+02,7.7873377671459287e-01,7.7873377671459287e-01
1.7069267316829209e+02,7.7716256507351900e-01,7.7716256507351900e-01
1.7074268567141786e+02,7.7558649373940169e-01,7.7558649373940169e-01
1.7079269817454363e+02,7.7400557256760871e-01,7.7400557256760871e-01
1.7084271067766943e+02,7.7241981144383343e-01,7.7241981144383343e-01
1.7089272318079520e+02,7.7082922028403844e-01,7.7082922028403844e-01
1.7094273568392100e+02,7.6923380903438110e-01,7.6923380903438110e-01
1.7099274818704677e+02,7.6763358767116763e-01,7.6763358767116763e-01
1.7104276069017254e+02,7.6602856620077764e-01,7.6602856620077764e-01
1.7109277319329834e+02,7.6441875465960774e-01,7.6441875465960774e-01
1.7114278569642411e+02,7.6280416311400734e-01,7.6280416311400734e-01
1.7119279819954988e+02,7.6118480166021585e-01,7.6118480166021585e-01
1.7124281070267568e+02,7.5956068042429936e-01,7.5956068042429936e-01
1.7129282320580145e+02,7.5793180956208783e-01,7.5793180956208783e-01
1.7134283570892723e+02,7.5629819925911068e-01,7.5629819925911068e-01
1.7139284821205302e+02,7.5465985973053307e-01,7.5465985973053307e-01
1.7144286071517880e+02,7.5301680122109671e-01,7.5301680122109671e-01
1.7149287321830460e+02,7.5136903400504373e-01,7.5136903400504373e-01
1.7154288572143037e+02,7.4971656838606882e-01,7.4971656838606882e-01
1.7159289822455614e+02,7.4805941469724113e-01,7.4805941469724113e-01
1.7164291072768194e+02,7.4639758330094663e-01,7.4639758330094663e-01
1.7169292323080771e+02,7.4473108458882120e-01,7.4473108458882120e-01
1.7174293573393348e+02,7.4305992898168605e-01,7.4305992898168605e-01
1.7179294823705928e+02,7.4138412692948263e-01,7.4138412692948263e-01
1.7184296074018505e+02,7.3970368891120719e-01,7.3970368891120719e-01
1.7189297324331085e+02,7.3801862543484409e-01,7.3801862543484409e-01
1.7194298574643662e+02,7.3632894703730456e-01,7.3632894703730456e-01
1.7199299824956239e+02,7.3463466428435542e-01,7.3463466428435542e-01
1.7204301075268819e+02,7.3293578777055146e-01,7.3293578777055146e-01
1.7209302325581396e+02,7.3123232811917982e-01,7.3123232811917982e-01
1.7214303575893973e+02,7.2952429598218183e-01,7.2952429598218183e-01
1.7219304826206553e+02,7.2781170204009249e-01,7.2781170204009249e-01
1.7224306076519130e+02,7.2609455700197223e-01,7.2609455700197223e-01
1.7229307326831707e+02,7.2437287160534003e-01,7.2437287160534003e-01
1.7234308577144287e+02,7.2264665661610616e-01,7.2264665661610616e-01
1.7239309827456864e+02,7.2091592282850525e-01,7.2091592282850525e-01
1.7244311077769444e+02,7.1918068106502719e-01,7.1918068106502719e-01
1.7249312328082021e+02,7.1744094217635446e-01,7.1744094217635446e-01
1.7254313578394598e+02,7.1569671704128801e-01,7.1569671704128801e-01
1.7259314828707178e+02,7.1394801656667850e-01,7.1394801656667850e-01
1.7264316079019756e+02,7.1219485168736862e-01,7.1219485168736862e-01
1.7269317329332333e+02,7.1043723336611253e-01,7.1043723336611253e-01
1.7274318579644913e+02,7.0867517259351365e-01,7.0867517259351365e-01
1.7279319829957490e+02,7.0690868038795462e-01,7.0690868038795462e-01
1.7284321080270070e+02,7.0513776779552695e-01,7.0513776779552695e-01
1.7289322330582647e+02,7.0336244588996866e-01,7.0336244588996866e-01
1.7294323580895224e+02,7.0158272577258207e-01,7.0158272577258207e-01
1.7299324831207804e+02,6.9979861857217562e-01,6.9979861857217562e-01
1.7304326081520381e+02,6.9801013544499368e-01,6.9801013544499368e-01
1.7309327331832958e+02,6.9621728757464096e-01,6.9621728757464096e-01
1.7314328582145538e+02,6.9442008617201190e-01,6.9442008617201190e-01
1.7319329832458115e+02,6.9261854247523136e-01,6.9261854247523136e-01
1.7324331082770692e+02,6.9081266774957228e-01,6.9081266774957228e-01
1.7329332333083272e+02,6.8900247328739150e-01,6.8900247328739150e-01
1.7334333583395849e+02,6.8718797040805724e-01,6.8718797040805724e-01
1.7339334833708429e+02,6.8536917045787793e-01,6.8536917045787793e-01
1.7344336084021006e+02,6.8354608481003687e-01,6.8354608481003687e-01
1.7349337334333583e+02,6.8171872486450913e-01,6.8171872486450913e-01
1.7354338584646163e+02,6.7988710204800074e-01,6.7988710204800074e-01
1.7359339834958740e+02,6.7805122781387706e-01,6.7805122781387706e-01
1.7364341085271317e+02,6.7621111364208530e-01,6.7621111364208530e-01
1.7369342335583897e+02,6.7436677103908171e-01,6.7436677103908171e-01
1.7374343585896474e+02,6.7251821153777103e-01,6.7251821153777103e-01
1.7379344836209054e+02,6.7066544669742190e-01,6.7066544669742190e-01
1.7384346086521631e+02,6.6880848810360061e-01,6.6880848810360061e-01
1.7389347336834209e+02,6.6694734736809724e-01,6.6694734736809724e-01
1.7394348587146789e+02,6.6508203612885253e-01,6.6508203612885253e-01
1.7399349837459366e+02,6.6321256604989087e-01,6.6321256604989087e-01
1.7404351087771943e+02,6.6133894882123423e-01,6.6133894882123423e-01
1.7409352338084523e+02,6.5946119615884169e-01,6.5946119615884169e-01
1.7414353588397100e+02,6.5757931980453399e-01,6.5757931980453399e-01
1.7419354838709677e+02,6.5569333152591536e-01,6.5569333152591536e-01
1.7424356089022257e+02,6.5380324311629823e-01,6.5380324311629823e-01
1.7429357339334834e+02,6.5190906639464175e-01,6.5190906639464175e-01
1.7434358589647414e+02,6.5001081320546461e-01,6.5001081320546461e-01
1.7439359839959991e+02,6.4810849541877702e-01,6.4810849541877702e-01
1.7444361090272568e+02,6.4620212493000628e-01,6.4620212493000628e-01
1.7449362340585148e+02,6.4429171365991966e-01,6.4429171365991966e-01
1.7454363590897725e+02,6.4237727355455809e-01,6.4237727355455809e-01
1.7459364841210302e+02,6.4045881658514647e-01,6.4045881658514647e-01
1.7464366091522882e+02,6.3853635474803216e-01,6.3853635474803216e-01
1.7469367341835459e+02,6.3660990006460805e-01,6.3660990006460805e-01
1.7474368592148039e+02,6.3467946458123070e-01,6.3467946458123070e-01
1.7479369842460616e+02,6.3274506036915046e-01,6.3274506036915046e-01
1.7484371092773193e+02,6.3080669952443458e-01,6.3080669952443458e-01
1.7489372343085773e+02,6.2886439416789186e-01,6.2886439416789186e-01
1.7494373593398350e+02,6.2691815644499616e-01,6.2691815644499616e-01
1.7499374843710928e+02,6.2496799852581131e-01,6.2496799852581131e-01
1.7504376094023507e+02,6.2301393260491322e-01,6.2301393260491322e-01
1.7509377344336085e+02,6.2105597090132025e-01,6.2105597090132025e-01
1.7514378594648662e+02,6.1909412565840349e-01,6.1909412565840349e-01
1.7519379844961242e+02,6.1712840914382239e-01,6.1712840914382239e-01
1.7524381095273819e+02,6.1515883364944668e-01,6.1515883364944668e-01
1.7529382345586399e+02,6.1318541149127270e-01,6.1318541149127270e-01
1.7534383595898976e+02,6.1120815500935166e-01,6.1120815500935166e-01
1.7539384846211553e+02,6.0922707656771147e-01,6.0922707656771147e-01
1.7544386096524133e+02,6.0724218855427914e-01,6.0724218855427914e-01
1.7549387346836710e+02,6.0525350338080330e-01,6.0525350338080330e-01
1.7554388597149287e+02,6.0326103348277671e-01,6.0326103348277671e-01
1.7559389847461867e+02,6.0126479131935728e-01,6.0126479131935728e-01
1.7564391097774444e+02,5.9926478937329686e-01,5.9926478937329686e-01
1.7569392348087024e+02,5.9726104015084780e-01,5.9726104015084780e-01
1.7574393598399601e+02,5.9525355618170439e-01,5.9525355618170439e-01
1.7579394848712178e+02,5.9324235001890935e-01,5.9324235001890935e-01
1.7584396099024758e+02,5.9122743423878188e-01,5.9122743423878188e-01
1.7589397349337335e+02,5.8920882144083819e-01,5.8920882144083819e-01
1.7594398599649912e+02,5.8718652424771212e-01,5.8718652424771212e-01
1.7599399849962492e+02,5.8516055530507649e-01,5.8516055530507649e-01
1.7604401100275069e+02,5.8313092728156435e-01,5.8313092728156435e-01
1.7609402350587646e+02,5.8109765286868909e-01,5.8109765286868909e-01
1.7614403600900226e+02,5.7906074478076397e-01,5.7906074478076397e-01
1.7619404851212803e+02,5.7702021575483020e-01,5.7702021575483020e-01
1.7624406101525383e+02,5.7497607855056054e-01,5.7497607855056054e-01
1.7629407351837961e+02,5.7292834595020081e-01,5.7292834595020081e-01
1.7634408602150538e+02,5.7087703075847296e-01,5.7087703075847296e-01
1.7639409852463118e+02,5.6882214580250312e-01,5.6882214580250312e-01
1.7644411102775695e+02,5.6676370393173947e-01,5.6676370393173947e-01
1.7649412353088272e+02,5.6470171801787206e-01,5.6470171801787206e-01
1.7654413603400852e+02,5.6263620095475231e-01,5.6263620095475231e-01
1.7659414853713429e+02,5.6056716565831211e-01,5.6056716565831211e-01
1.7664416104026006e+02,5.5849462506648373e-01,5.5849462506648373e-01
1.7669417354338586e+02,5.5641859213911660e-01,5.5641859213911660e-01
